PCID,SMILES,Avg_T_half,Sem_T_half,Norm_T_half,Norm_Sem_T_half,Feature,Docking,Close,Loose
5299257,Fc1ccccc1OCc1nnn[nH]1,24.16666667,0.833333333,1.228813559,0.047214823,"[-2.43912935256958, -1.5857903957366943, -1.5743483304977417, 0.3920289874076843, -0.5504286885261536, 0.7452192306518555, 0.5076678991317749, 0.14207832515239716, 0.6397675275802612, -2.4461543560028076, -1.0629212856292725, 1.7605538368225098, -2.261155366897583, 0.27827513217926025, -2.822803020477295, -1.281347393989563, 2.5770773887634277, -0.32105180621147156, 3.7050933837890625, -1.7114990949630737, 1.4718616008758545, -1.32857084274292, -1.4633716344833374, -3.0864508152008057, -4.102466583251953, -1.854659080505371, -1.0272350311279297, 1.461492896080017, 0.20655053853988647, -0.6168094277381897, -0.8742862939834595, 0.20622770488262177, 0.23750245571136475, -0.8047086596488953, -0.12810803949832916, -0.046429261565208435, 0.34861838817596436, -0.5891059041023254, 0.21459129452705383, 0.0171399787068367, -0.13586576282978058, 0.5510293841362, -0.4100586771965027, -0.23665930330753326, 0.017786480486392975, -0.275589257478714, 0.5317543148994446, -0.2133089005947113, 0.2330978810787201, -0.17690107226371765, 0.14402896165847778, -0.2681971490383148, 0.19120082259178162, 0.37421926856040955, 0.43393078446388245, 0.46290966868400574]",0,0,1
2743647,Clc1ccccc1OCc1nnn[nH]1,24.66666667,0.166666667,1.254237288,0.022885192,"[-1.4436564445495605, -1.2391091585159302, -0.8452955484390259, 0.6046214699745178, -1.9577345848083496, -0.15094025433063507, 0.44463109970092773, -0.229303777217865, 0.04673711583018303, -1.9747629165649414, -0.867544949054718, 3.0049831867218018, -1.8301018476486206, 0.16119401156902313, -3.3462138175964355, -0.9035714864730835, 1.132727026939392, -2.2138164043426514, 1.818543791770935, -2.1646201610565186, 1.4519001245498657, -2.866684913635254, -1.2280082702636719, -2.287092924118042, -4.7125935554504395, -1.7090675830841064, -1.496592402458191, 0.7896220684051514, 0.2501686215400696, -0.7391102910041809, -0.7005695104598999, 0.581453263759613, 0.34476298093795776, -0.7839646339416504, 0.1352573186159134, 0.09023503214120865, 0.5074323415756226, -0.18005549907684326, 0.4250147342681885, -0.20503294467926025, -0.5341566205024719, 0.4370628595352173, 0.16118429601192474, 0.021251440048217773, 0.4153675138950348, 0.018092483282089233, 0.44523587822914124, -0.25081151723861694, 0.11804702877998352, 0.038154080510139465, -0.19692359864711761, -0.16360437870025635, 0.08007638901472092, 0.21324187517166138, 0.12167195975780487, 0.050878241658210754]",0,0,1
145879,[O-]C(=O)C1[NH2+]CCc2c1[nH]c1ccccc21,29.25,0.083333333,1.487288136,0.025561918,"[-0.28880196809768677, -3.2117972373962402, -1.54343581199646, 0.1758682280778885, -0.6411864757537842, -0.8237676620483398, 2.5086276531219482, 0.33766409754753113, -2.206726312637329, -2.68984055519104, 0.05865729972720146, 4.858232498168945, -1.3724844455718994, -1.3200750350952148, 1.4478214979171753, 0.03352530300617218, -2.419843912124634, -0.035831667482852936, -1.4092718362808228, 1.6745092868804932, 1.3373223543167114, -2.6052322387695312, -1.0222026109695435, -0.40759679675102234, -2.0994670391082764, -1.4713658094406128, 0.841555118560791, -0.7115040421485901, 0.23169904947280884, -0.5799763202667236, 0.7083947062492371, 0.666006863117218, -0.23980998992919922, -0.4616469442844391, 0.21999897062778473, -0.35075703263282776, -0.25973308086395264, 0.3613346219062805, -0.10175418853759766, -0.5714114308357239, 0.19750633835792542, 0.2597176134586334, -0.5289640426635742, -0.2975239157676697, -0.0673212930560112, -1.1827447414398193, -0.1412171721458435, 0.2972593903541565, -0.5813830494880676, 0.7698662281036377, 0.33448100090026855, -0.0275215283036232, -0.01135081797838211, 0.07053060829639435, 0.34265586733818054, 0.19480270147323608]",0,0,1
3336385,CCc1c(C)c2ccc(OCc3nnn[nH]3)c(C)c2oc1=O,24.08333333,0.25,1.224576271,0.02433893,"[-2.0834479331970215, -6.122191905975342, -0.3939914107322693, 0.9018594622612, 1.4140074253082275, -1.2967256307601929, -1.2219102382659912, -1.201826572418213, -0.21446970105171204, 3.1335647106170654, 0.7952727675437927, 1.4170641899108887, 0.31323015689849854, 1.1641299724578857, -3.379438877105713, -0.2665426731109619, -0.7636743783950806, 1.60344660282135, 1.8493894338607788, -0.050009679049253464, 2.0510916709899902, -1.094473123550415, 4.220335483551025, -0.4532981216907501, -1.9462015628814697, -1.2157344818115234, 1.2385714054107666, -2.3917624950408936, 0.04128584265708923, -0.5426402688026428, -0.4080243706703186, 0.49657735228538513, 0.49281126260757446, -1.3719791173934937, 0.06713835150003433, -0.10379611700773239, -0.1744052767753601, -0.4252511262893677, -0.05304698646068573, -0.6769677400588989, 0.7528051137924194, 0.10062388330698013, -0.14943957328796387, 0.5736802220344543, 0.2727099657058716, -0.08812370896339417, 0.16218283772468567, -0.30647215247154236, -0.511063277721405, 0.2609151601791382, 0.03163158893585205, -0.0693645030260086, -0.42302602529525757, 0.5459725260734558, -0.46927574276924133, -0.7512121200561523]",0,0,1
854917,Cc1c(OCC(O)=O)ccc2c(C)c(C)c(=O)oc12,21.66666667,0.333333333,1.101694915,0.025217991,"[-1.3923594951629639, -5.9617180824279785, -0.2343370020389557, 2.411590337753296, 1.136523723602295, -0.6195502877235413, -2.429676055908203, -2.3838605880737305, -0.4311533570289612, 3.3804547786712646, 0.0745033323764801, 3.1077940464019775, 0.9899162650108337, -1.3829002380371094, -2.1989264488220215, 0.1415363848209381, -1.891994595527649, 0.4008956849575043, 2.3168928623199463, 0.6216124296188354, 1.7217457294464111, -0.8340458273887634, 2.401268720626831, 1.5502697229385376, -0.8910874128341675, 0.4678608477115631, 0.527379035949707, -0.13572202622890472, -0.027618590742349625, -0.6832749247550964, -0.25525423884391785, 0.3690465986728668, 0.04950454831123352, -1.2822394371032715, -0.046039193868637085, -0.6998593807220459, -0.06963974237442017, -0.6692224144935608, -0.1155281513929367, -1.1317086219787598, 0.9233906269073486, 0.21172386407852173, -0.6658138632774353, 0.6699082255363464, 0.491840124130249, -0.02981267124414444, 0.19950327277183533, -0.5524927377700806, -0.9624931812286377, 0.13689596951007843, -0.2433149367570877, -0.0818147286772728, -0.5255107879638672, 0.24663490056991577, -0.3363938629627228, -0.5219815969467163]",0,0,1
1970360,CCc1c(C)c2cc(Cl)c(OCc3nnn[nH]3)cc2oc1=O,20.83333333,0.5,1.059322034,0.031124493,"[-0.9694405794143677, -4.781670570373535, 2.025486946105957, 1.8577523231506348, 1.2423754930496216, -0.9267667531967163, -3.3400204181671143, 0.5800879001617432, 1.0857981443405151, 2.9658403396606445, 2.558851480484009, 1.4615048170089722, -0.8619972467422485, -0.6311188340187073, -2.7899603843688965, -0.9241608381271362, -1.6838371753692627, 0.38979730010032654, 1.9318219423294067, -0.5318498015403748, 0.19176393747329712, -1.9664911031723022, 2.9428560733795166, -1.6992335319519043, -0.7880600690841675, -2.153388738632202, 1.0206191539764404, -2.845318078994751, -0.059606265276670456, -0.6249741315841675, -0.6976778507232666, -0.04104167968034744, 0.49156877398490906, -0.7230688333511353, 0.6831892728805542, 0.8172726035118103, 0.22214847803115845, -0.44129472970962524, -0.4202316403388977, -0.2691290080547333, 0.5706648826599121, 0.17496463656425476, 0.49009573459625244, 0.5527013540267944, -0.10057184845209122, -0.2940250635147095, 0.39013436436653137, -0.5958495736122131, -0.2862128019332886, 0.4480139911174774, -0.10262422263622284, -0.16352912783622742, -0.3268674612045288, 0.22251510620117188, -0.5223541855812073, -0.33978012204170227]",0,0,1
666829,CC1CCc2c(C1)c1ccc(OCc3nnn[nH]3)c(C)c1oc2=O,25.16666667,0,1.279661017,0.02168917,"[1.0191400051116943, -4.607176780700684, 1.9317593574523926, 3.253300428390503, 1.4595208168029785, -1.3285261392593384, -1.1712812185287476, 0.9896535873413086, -0.4958902597427368, 2.699115514755249, 1.7103325128555298, 0.4786519408226013, 1.924780249595642, -2.054020643234253, 0.9158777594566345, -0.2755160927772522, -0.17004171013832092, -0.7905794382095337, 1.2720139026641846, 2.5012409687042236, 2.628725051879883, -2.0423851013183594, 1.6033250093460083, 0.3150450885295868, -0.20468159019947052, -1.4167581796646118, 0.4880642294883728, -3.408381223678589, 0.12194785475730896, -0.18641351163387299, 0.36543768644332886, 0.7461373209953308, -0.08278298377990723, -0.5522481799125671, 0.1732652187347412, -0.0960412248969078, -0.1618989109992981, -0.12973538041114807, -0.33994829654693604, -0.5486768484115601, 0.6546522974967957, -0.020470932126045227, -0.5632590055465698, 0.4372939467430115, 0.41438546776771545, -0.6825573444366455, -0.1380881369113922, 0.2158762663602829, -0.6205546259880066, 0.08510906994342804, 0.2503044605255127, -0.006229184567928314, -0.3224104046821594, 0.07060342282056808, -0.29622042179107666, -0.1022803783416748]",0,0,1
2043083,CCCCc1cc(=O)oc2c(C)c(OCc3nnn[nH]3)ccc12,19.83333333,0.166666667,1.008474576,0.01907831,"[-2.7816615104675293, -2.4259204864501953, 0.823361873626709, -1.479025959968567, 3.2222678661346436, -0.6629486680030823, -1.8223936557769775, -0.4224671423435211, -1.374961495399475, 2.2785873413085938, 1.693950891494751, 0.8760915398597717, 0.3420957922935486, -0.1094808578491211, -3.8269128799438477, -1.5884448289871216, -0.0778929591178894, 2.997750997543335, 0.25984910130500793, -0.10892227292060852, 1.9344184398651123, -2.513589382171631, 6.275931358337402, -1.0686650276184082, -2.0757696628570557, -0.5321880578994751, 2.2147295475006104, -3.5648815631866455, 0.16241414844989777, -0.6174928545951843, 0.1568922996520996, -0.014883557334542274, 0.23115962743759155, -0.5931345820426941, -0.14579200744628906, -0.47310176491737366, -0.14439146220684052, -0.629664421081543, 0.06553962826728821, -0.8598622679710388, 1.069862961769104, 0.42720961570739746, -0.46256619691848755, 0.2019113004207611, 0.6272760629653931, 0.19994020462036133, 0.09373638778924942, 0.2237265557050705, -0.4673987627029419, 0.20034798979759216, 0.6661227941513062, -0.363261878490448, -0.3305921256542206, -0.05068044364452362, -0.3613506853580475, 0.3254837989807129]",0,0,1
666911,Cc1c(OCc2nnn[nH]2)ccc2c3CCCCc3c(=O)oc12,21.75,0.083333333,1.105932203,0.019217574,"[-2.222600221633911, -2.2682394981384277, -3.401151418685913, 1.900112271308899, 1.362566590309143, -1.023110032081604, -1.989192247390747, 1.1735233068466187, 1.006162166595459, 0.08661921322345734, 0.0025354288518428802, 0.7616056799888611, 1.6743128299713135, 0.569162130355835, -4.1833882331848145, -1.1716651916503906, 1.8658695220947266, -1.0932592153549194, 1.052472472190857, 1.1422208547592163, -0.18843090534210205, -0.8471454977989197, 1.035190463066101, 0.12163474410772324, -3.2172768115997314, -2.5951828956604004, 2.215806007385254, 0.45286622643470764, 0.14092221856117249, -0.3675401508808136, 0.06231903284788132, 0.7179135084152222, 0.009909659624099731, -0.8528199791908264, -0.15989519655704498, -0.31908825039863586, -0.11212097108364105, -0.5654178857803345, -0.02953454852104187, -1.0114502906799316, 0.8279926776885986, -0.06482408940792084, -0.41578274965286255, 0.4190446138381958, 0.3972443640232086, -0.27063074707984924, -0.11418778449296951, 0.23667214810848236, -0.6695352792739868, 0.4554969370365143, 0.05226995423436165, -0.1113710030913353, -0.19637781381607056, 0.5571936964988708, -0.02880261093378067, -0.21982285380363464]",0,0,1
2043882,CCCc1cc(=O)oc2c(C)c(OCc3nnn[nH]3)ccc12,21.08333333,0.083333333,1.072033898,0.018657597,"[-2.7460806369781494, -2.9251530170440674, 0.4593126177787781, -0.16390685737133026, 2.393272638320923, -1.254620909690857, -2.046146869659424, -0.4573808014392853, -0.9190484285354614, 2.4340786933898926, 1.5524266958236694, 0.8375998735427856, 0.5621433854103088, 0.20779994130134583, -3.4989781379699707, -1.33405601978302, 0.0029274970293045044, 2.2267041206359863, 0.650151252746582, -0.4842219948768616, 2.3785440921783447, -2.365917682647705, 4.721176624298096, -0.33810240030288696, -2.039719343185425, -1.573962688446045, 2.4040043354034424, -3.0402607917785645, 0.1503395438194275, -0.5232709646224976, 0.07390289008617401, -0.0052175372838974, 0.2612045109272003, -0.6333925724029541, -0.1628478616476059, -0.4282478988170624, -0.17504902184009552, -0.6188419461250305, 0.06232675909996033, -0.8537023663520813, 1.1724853515625, 0.38298678398132324, -0.3358575701713562, 0.16531530022621155, 0.6201235055923462, 0.22257032990455627, 0.05989212170243263, 0.05214858055114746, -0.4338197112083435, 0.3806849420070648, 0.7614446878433228, -0.32280492782592773, -0.37174439430236816, -0.038724206387996674, -0.3614477217197418, 0.27322837710380554]",0,0,1
717843,Cc1c(OCC(O)=O)ccc2c1oc(=O)c1ccccc21,23.5,0.166666667,1.194915254,0.021954371,"[-1.783528208732605, -1.675172209739685, -0.9523324370384216, 2.7933897972106934, 1.1213425397872925, 1.4932924509048462, -4.038383483886719, 2.383549451828003, 1.661791205406189, -0.8481630682945251, -0.5853159427642822, 1.4235553741455078, 0.1874600648880005, -2.26585054397583, -2.926565647125244, -0.0012641139328479767, -0.22014132142066956, -1.499590277671814, 2.1042978763580322, 0.21254976093769073, -1.2161465883255005, 1.3540881872177124, -0.012219241820275784, 1.8339836597442627, -1.0615090131759644, -1.4282432794570923, 1.4054052829742432, 0.958970308303833, 0.036758046597242355, -0.3149563670158386, 0.24149003624916077, 0.6708650588989258, 0.520990788936615, -0.8519725799560547, 0.1105349212884903, -0.18040454387664795, -0.12977290153503418, -0.32256969809532166, 0.11292511224746704, -0.8236850500106812, 0.5214344263076782, 0.30720415711402893, -0.6639342904090881, 0.4707406759262085, 0.5696544647216797, -0.22923876345157623, 0.17237822711467743, 0.18817691504955292, -0.3298312723636627, 0.2736475467681885, 0.4021183252334595, -0.045971132814884186, -0.17524433135986328, 0.5820555686950684, -0.3813417851924896, -0.21247169375419617]",0,0,1
1839880,Cc1c(OCc2nnn[nH]2)ccc2c3CCCc3c(=O)oc12,22.58333333,0.083333333,1.148305085,0.019918713,"[-2.003941535949707, -2.619335174560547, -2.9093430042266846, 1.5812963247299194, 1.3549950122833252, -0.3998604118824005, -1.729239583015442, 0.732839822769165, 1.109705924987793, -0.41616934537887573, -0.36403658986091614, 0.5183449387550354, 1.1392390727996826, 0.42816638946533203, -3.1224629878997803, -0.8821197748184204, 2.3332102298736572, 0.14777585864067078, 1.9611908197402954, 0.7082751393318176, -0.2707178592681885, -0.3713736832141876, 0.8092883229255676, -0.18779252469539642, -2.5841493606567383, -2.657263994216919, 2.176417827606201, 1.032891869544983, 0.11686326563358307, -0.36637288331985474, 0.12623725831508636, 0.8339360356330872, 0.056498974561691284, -0.9509456157684326, -0.2544522285461426, -0.38059312105178833, -0.013470292091369629, -0.5257801413536072, -0.17768222093582153, -0.9487680792808533, 0.9495612978935242, -0.1332629770040512, -0.3973923325538635, 0.3530915379524231, 0.45917555689811707, -0.23323392868041992, -0.16372227668762207, 0.22838087379932404, -0.6667929291725159, 0.4379614591598511, 0.009111166000366211, -0.05494408309459686, -0.3837116062641144, 0.6580771207809448, -0.025602223351597786, -0.18605464696884155]",0,0,1
664963,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCc3nnn[nH]3)ccc12,23.83333333,0.333333333,1.211864407,0.026630217,"[-2.8254342079162598, -4.686507225036621, -0.7396782636642456, -1.294829249382019, 1.5063008069992065, -0.5963041186332703, -1.203540325164795, -0.49030086398124695, -1.336904525756836, 0.9056715965270996, 1.4250822067260742, 3.10249400138855, 2.1385247707366943, -1.1303069591522217, -2.5660595893859863, 0.07795070111751556, 1.1170189380645752, 0.42110756039619446, 1.5721375942230225, -1.0301610231399536, 2.8384506702423096, -1.2472708225250244, 3.085249662399292, -0.49526336789131165, -3.8939576148986816, -0.579204261302948, -1.2572417259216309, -2.5179693698883057, 0.14226873219013214, -0.11044423282146454, -0.24556216597557068, 0.46176624298095703, 0.368923157453537, -0.5732048749923706, 0.37918466329574585, 0.6672738790512085, 0.1732637584209442, -0.23141983151435852, -0.2995235025882721, -0.2951006591320038, 0.4948693513870239, 0.15060323476791382, 0.32066959142684937, 0.5707350969314575, 0.10642778873443604, -0.14949387311935425, 0.21783344447612762, 0.08159724622964859, -0.3861818015575409, 0.2684749662876129, -0.12469147145748138, -0.13355936110019684, -0.36847761273384094, 0.37228837609291077, -0.25854966044425964, -0.10995501279830933]",0,0,1
2041750,Cc1c(OCc2nnn[nH]2)ccc2c(C)c(C)c(=O)oc12,23.91666667,0.416666667,1.216101695,0.029558677,"[-2.1699295043945312, -7.096433639526367, -1.1072421073913574, 1.6167651414871216, 0.4631216526031494, -1.4319212436676025, -0.52729332447052, -2.1267104148864746, -0.49576854705810547, 2.838352918624878, 0.31104665994644165, 2.154514789581299, 0.27605220675468445, 0.47851645946502686, -2.4610815048217773, -0.4835087060928345, -0.8653441667556763, 0.8911676406860352, 2.5324866771698, 0.4161914885044098, 2.324651002883911, -0.9327059984207153, 3.306226968765259, -0.09395697712898254, -2.3302571773529053, -0.5776038765907288, 1.1889855861663818, -1.048785924911499, -0.06781640648841858, -0.7108306884765625, -0.33753958344459534, 0.3712675869464874, 0.15526030957698822, -1.1576287746429443, -0.0026220157742500305, -0.6672953963279724, -0.10543864965438843, -0.6154439449310303, -0.005140215158462524, -1.0737024545669556, 0.9689267873764038, 0.15354253351688385, -0.5173984169960022, 0.6624653935432434, 0.5364404916763306, 0.001484215259552002, 0.12273754179477692, -0.50211101770401, -0.897024393081665, 0.1710883378982544, -0.21149982511997223, -0.07223180681467056, -0.459776908159256, 0.3893032371997833, -0.15689918398857117, -0.4794563949108124]",0,0,1
